,instance_folder,instance_id,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
10,ubo50,2,0,"[0, 1, 2, 1, 2, 6, 1, 4, 6, 5, 3, 2, 4, 5, 1, 11, 6, 3, 7, 8, 1, 1, 2, 4, 8, 5, 1, 1, 7, 3, 4, 10, 1, 2, 3, 6, 5, 2, 1, 3, 7, 2, 4, 6, 5, 1, 3, 1, 2, 11, 9, 0]",10,10.0,Feasible,0.186747,166.0
11,ubo50,2,1,"[0, 1, 3, 1, 2, 2, 1, 7, 6, 3, 5, 6, 4, 5, 2, 10, 4, 1, 6, 11, 2, 2, 1, 5, 4, 2, 2, 2, 5, 5, 4, 7, 1, 1, 3, 8, 5, 6, 1, 5, 11, 2, 6, 5, 5, 3, 4, 2, 5, 10, 8, 0]",10,0.0,Infeasible,,
12,ubo50,2,2,"[0, 1, 3, 1, 1, 2, 1, 4, 6, 3, 3, 5, 4, 4, 2, 11, 6, 2, 8, 10, 2, 2, 2, 5, 4, 5, 1, 2, 7, 4, 6, 11, 1, 1, 3, 5, 2, 4, 1, 2, 11, 3, 7, 6, 6, 1, 4, 1, 6, 6, 10, 0]",10,0.0,Infeasible,,
13,ubo50,2,3,"[0, 1, 2, 1, 1, 6, 1, 5, 5, 4, 5, 3, 6, 8, 1, 8, 4, 3, 6, 7, 1, 1, 1, 4, 4, 4, 2, 2, 5, 2, 2, 12, 1, 2, 3, 7, 3, 6, 1, 4, 6, 2, 3, 6, 5, 2, 5, 2, 3, 11, 10, 0]",10,0.00999999,Infeasible,,
14,ubo50,2,4,"[0, 1, 1, 1, 2, 2, 1, 7, 5, 5, 3, 4, 8, 4, 2, 6, 5, 2, 7, 11, 1, 1, 2, 5, 4, 2, 3, 2, 6, 2, 4, 12, 1, 1, 2, 8, 5, 3, 1, 4, 10, 1, 3, 9, 7, 1, 4, 1, 5, 6, 6, 0]",10,10.0,Feasible,0.13125,160.0
15,ubo50,2,5,"[0, 1, 1, 1, 2, 4, 1, 5, 5, 2, 5, 2, 5, 6, 1, 10, 5, 3, 9, 9, 2, 1, 2, 4, 7, 3, 3, 1, 6, 4, 6, 10, 1, 1, 5, 8, 2, 5, 1, 3, 6, 3, 5, 7, 5, 3, 3, 1, 2, 10, 10, 0]",10,0.0,Infeasible,,
16,ubo50,2,6,"[0, 1, 3, 1, 2, 5, 1, 5, 9, 4, 4, 3, 6, 5, 1, 6, 2, 3, 10, 7, 1, 1, 1, 5, 4, 5, 2, 1, 7, 5, 4, 9, 1, 1, 6, 8, 2, 2, 1, 2, 10, 3, 4, 9, 6, 3, 4, 3, 6, 11, 9, 0]",10,10.0,Feasible,0.222857,175.0
17,ubo50,2,7,"[0, 1, 3, 1, 1, 6, 1, 4, 8, 4, 2, 5, 8, 6, 1, 9, 2, 2, 11, 8, 2, 2, 1, 2, 5, 2, 2, 2, 6, 3, 4, 12, 1, 1, 4, 9, 4, 2, 1, 4, 10, 3, 7, 8, 5, 2, 6, 3, 4, 8, 10, 0]",10,10.0,Feasible,0.25,180.0
18,ubo50,2,8,"[0, 1, 2, 1, 1, 3, 1, 5, 6, 2, 3, 6, 8, 6, 1, 9, 3, 1, 6, 6, 1, 2, 1, 2, 5, 5, 2, 2, 5, 3, 6, 11, 1, 1, 2, 8, 2, 6, 1, 4, 9, 2, 4, 6, 9, 1, 2, 3, 3, 9, 6, 0]",10,0.0,Infeasible,,
19,ubo50,2,9,"[0, 1, 2, 1, 2, 2, 1, 6, 7, 2, 4, 5, 6, 6, 1, 6, 4, 1, 10, 11, 2, 2, 1, 4, 7, 4, 3, 1, 7, 5, 5, 9, 1, 2, 5, 5, 4, 5, 1, 3, 8, 1, 4, 9, 7, 1, 6, 3, 4, 7, 8, 0]",10,0.0,Infeasible,,
20,ubo50,3,0,"[0, 5, 8, 4, 2, 2, 6, 11, 6, 5, 1, 6, 6, 2, 6, 6, 7, 10, 7, 1, 7, 6, 8, 8, 2, 3, 5, 10, 6, 3, 4, 12, 4, 6, 2, 2, 2, 7, 7, 6, 7, 3, 2, 4, 6, 5, 3, 1, 5, 5, 1, 0]",10,10.0,Feasible,0.220339,177.0
21,ubo50,3,1,"[0, 3, 7, 8, 1, 2, 6, 10, 8, 9, 1, 5, 5, 2, 4, 5, 9, 7, 7, 2, 6, 3, 6, 5, 2, 3, 7, 9, 6, 5, 4, 6, 5, 7, 2, 2, 2, 7, 9, 10, 5, 4, 2, 4, 4, 4, 5, 1, 2, 8, 1, 0]",10,10.0,Feasible,0.19186,172.0
22,ubo50,3,2,"[0, 4, 8, 7, 2, 2, 3, 9, 10, 8, 1, 9, 6, 2, 6, 6, 5, 10, 7, 1, 6, 6, 7, 5, 1, 3, 7, 10, 5, 2, 5, 12, 7, 6, 1, 1, 2, 7, 8, 10, 7, 5, 4, 6, 3, 4, 4, 1, 4, 4, 1, 0]",10,10.0,Feasible,0.237288,177.0
23,ubo50,3,3,"[0, 3, 6, 8, 1, 1, 4, 8, 7, 9, 1, 7, 2, 2, 2, 6, 5, 7, 8, 2, 5, 6, 10, 7, 1, 2, 3, 9, 5, 5, 5, 8, 7, 5, 2, 1, 2, 9, 7, 7, 3, 4, 2, 8, 5, 6, 6, 1, 2, 7, 1, 0]",10,10.0,Feasible,0.154321,162.0
24,ubo50,3,4,"[0, 5, 5, 6, 1, 2, 3, 6, 11, 9, 1, 7, 6, 3, 4, 5, 8, 6, 5, 1, 6, 3, 6, 8, 2, 1, 4, 8, 9, 2, 7, 12, 6, 8, 2, 1, 2, 9, 11, 12, 7, 5, 4, 8, 7, 3, 5, 2, 2, 7, 1, 0]",10,10.0,Feasible,0.255556,180.0
25,ubo50,3,5,"[0, 3, 4, 6, 1, 1, 3, 8, 7, 9, 1, 5, 6, 1, 3, 8, 6, 10, 6, 1, 5, 2, 6, 6, 1, 1, 4, 6, 5, 5, 5, 6, 7, 8, 2, 1, 2, 10, 11, 12, 7, 5, 2, 4, 3, 7, 3, 2, 6, 5, 1, 0]",10,10.0,Feasible,0.170732,164.0
26,ubo50,3,6,"[0, 4, 6, 8, 2, 1, 6, 10, 10, 5, 1, 8, 4, 1, 5, 9, 7, 9, 5, 2, 6, 3, 9, 6, 1, 2, 4, 10, 6, 5, 7, 7, 5, 5, 1, 1, 1, 6, 8, 10, 6, 4, 6, 7, 3, 7, 4, 1, 6, 5, 1, 0]",10,10.0,Feasible,0.255556,180.0
27,ubo50,3,7,"[0, 4, 5, 5, 2, 1, 7, 10, 8, 7, 1, 8, 3, 1, 2, 5, 8, 8, 9, 2, 7, 3, 7, 6, 2, 2, 7, 11, 5, 5, 4, 10, 5, 8, 2, 2, 2, 10, 10, 6, 5, 3, 5, 4, 4, 3, 4, 1, 6, 7, 1, 0]",10,10.0,Feasible,0.154286,175.0
28,ubo50,3,8,"[0, 4, 6, 6, 1, 2, 5, 6, 10, 6, 1, 5, 4, 3, 2, 9, 8, 9, 8, 1, 7, 3, 8, 4, 1, 2, 7, 8, 8, 2, 8, 12, 5, 6, 1, 1, 2, 11, 6, 11, 6, 3, 5, 6, 3, 3, 2, 1, 4, 8, 1, 0]",10,10.0,Feasible,0.197674,172.0
29,ubo50,3,9,"[0, 2, 8, 5, 1, 2, 5, 10, 7, 8, 1, 6, 3, 3, 6, 6, 5, 8, 6, 1, 4, 2, 11, 7, 1, 2, 3, 10, 5, 4, 7, 8, 7, 8, 1, 1, 1, 10, 6, 6, 7, 4, 4, 8, 5, 6, 2, 2, 2, 8, 1, 0]",10,10.0,Feasible,0.195266,169.0
30,ubo50,4,0,"[0, 11, 8, 2, 1, 2, 3, 8, 5, 2, 1, 2, 2, 7, 5, 4, 8, 4, 9, 9, 8, 4, 6, 11, 5, 1, 1, 1, 1, 7, 5, 6, 1, 11, 7, 4, 11, 6, 7, 1, 5, 1, 1, 3, 5, 5, 1, 11, 6, 2, 8, 0]",10,10.0,Feasible,0.302198,182.0
31,ubo50,4,1,"[0, 7, 5, 4, 2, 2, 3, 6, 8, 2, 1, 1, 3, 6, 8, 4, 8, 2, 8, 7, 6, 5, 2, 10, 4, 1, 1, 3, 1, 8, 5, 6, 1, 7, 9, 7, 9, 6, 9, 1, 5, 1, 1, 4, 7, 6, 1, 9, 7, 1, 12, 0]",10,10.0,Feasible,0.313187,182.0
32,ubo50,4,2,"[0, 6, 5, 5, 2, 2, 3, 8, 5, 2, 1, 2, 3, 7, 6, 2, 7, 5, 5, 9, 8, 5, 6, 12, 7, 1, 1, 2, 1, 10, 5, 6, 1, 8, 6, 5, 10, 6, 7, 1, 5, 1, 3, 2, 9, 5, 1, 10, 4, 1, 10, 0]",10,10.0,Feasible,0.287293,181.0
33,ubo50,4,3,"[0, 7, 5, 4, 2, 2, 4, 9, 9, 5, 1, 3, 4, 3, 5, 4, 6, 2, 6, 8, 8, 4, 2, 12, 4, 1, 1, 3, 1, 7, 8, 8, 1, 11, 6, 4, 11, 5, 7, 1, 8, 1, 2, 3, 9, 9, 1, 9, 3, 2, 6, 0]",10,10.0,Feasible,0.302083,192.0
34,ubo50,4,4,"[0, 9, 6, 4, 2, 2, 6, 5, 5, 3, 1, 2, 3, 3, 4, 2, 6, 5, 9, 8, 4, 3, 5, 9, 4, 1, 1, 3, 1, 10, 7, 6, 1, 6, 11, 7, 8, 9, 12, 1, 7, 1, 1, 3, 8, 5, 1, 6, 7, 2, 8, 0]",10,10.0,Feasible,0.338624,189.0
35,ubo50,4,5,"[0, 7, 5, 2, 2, 1, 3, 7, 9, 2, 1, 3, 5, 6, 7, 5, 6, 5, 8, 11, 8, 5, 4, 10, 7, 1, 1, 1, 1, 9, 7, 6, 2, 11, 12, 4, 6, 7, 8, 1, 7, 1, 1, 4, 6, 9, 1, 6, 7, 1, 12, 0]",10,10.0,Feasible,0.341584,202.0
36,ubo50,4,6,"[0, 7, 8, 3, 1, 1, 3, 7, 6, 4, 1, 1, 2, 5, 8, 3, 4, 2, 8, 7, 4, 2, 5, 8, 6, 1, 1, 1, 1, 11, 8, 9, 1, 6, 6, 7, 12, 6, 11, 1, 9, 1, 2, 4, 7, 9, 1, 11, 6, 1, 10, 0]",10,10.0,Feasible,0.326531,196.0
37,ubo50,4,7,"[0, 10, 5, 5, 1, 1, 5, 9, 7, 4, 1, 1, 3, 5, 5, 5, 6, 2, 6, 10, 5, 5, 5, 7, 5, 1, 1, 3, 1, 6, 6, 10, 1, 6, 12, 5, 10, 8, 12, 1, 9, 1, 3, 5, 5, 9, 1, 8, 5, 1, 7, 0]",10,10.0,Feasible,0.321429,196.0
38,ubo50,4,8,"[0, 8, 6, 3, 2, 1, 6, 9, 7, 4, 1, 2, 2, 3, 4, 4, 7, 4, 9, 7, 7, 3, 3, 8, 7, 1, 1, 2, 1, 6, 7, 6, 1, 8, 9, 4, 7, 9, 10, 1, 5, 1, 3, 3, 8, 5, 1, 7, 3, 2, 11, 0]",10,10.0,Feasible,0.298913,184.0
39,ubo50,4,9,"[0, 8, 7, 2, 1, 2, 4, 7, 7, 2, 1, 2, 4, 3, 8, 3, 5, 2, 7, 9, 4, 4, 6, 9, 6, 1, 1, 1, 1, 9, 5, 8, 1, 7, 12, 7, 8, 8, 10, 1, 9, 1, 3, 4, 6, 7, 1, 11, 3, 2, 11, 0]",10,10.0,Feasible,0.345178,197.0
40,ubo50,5,0,"[0, 8, 7, 1, 6, 1, 9, 3, 3, 1, 6, 2, 6, 2, 7, 6, 5, 1, 11, 1, 4, 6, 8, 7, 4, 10, 3, 4, 4, 10, 2, 4, 1, 6, 4, 11, 6, 7, 2, 11, 3, 1, 1, 7, 1, 1, 4, 9, 3, 3, 2, 0]",10,10.0,Unknown,,
41,ubo50,5,1,"[0, 8, 5, 2, 5, 1, 12, 5, 6, 1, 11, 2, 3, 2, 7, 5, 4, 2, 10, 1, 4, 6, 5, 6, 3, 8, 5, 2, 6, 7, 3, 5, 1, 7, 2, 12, 6, 9, 2, 12, 6, 1, 1, 9, 1, 1, 5, 8, 2, 3, 4, 0]",10,10.0,Unknown,,
42,ubo50,5,2,"[0, 7, 4, 1, 7, 1, 12, 4, 3, 1, 6, 2, 3, 2, 6, 5, 3, 2, 11, 1, 4, 6, 7, 7, 5, 11, 5, 5, 2, 9, 1, 6, 1, 10, 4, 10, 9, 7, 1, 10, 4, 1, 1, 6, 1, 1, 6, 9, 3, 4, 2, 0]",10,10.0,Unknown,,
43,ubo50,5,3,"[0, 7, 7, 1, 5, 1, 10, 3, 7, 1, 7, 1, 4, 2, 4, 7, 7, 1, 8, 1, 4, 2, 6, 5, 4, 8, 5, 5, 2, 12, 2, 4, 1, 8, 2, 12, 5, 12, 2, 11, 3, 1, 1, 8, 1, 1, 5, 9, 4, 3, 2, 0]",10,10.0,Unknown,,
44,ubo50,5,4,"[0, 6, 3, 2, 8, 1, 7, 3, 7, 1, 10, 2, 2, 2, 3, 8, 4, 1, 11, 1, 3, 6, 5, 3, 3, 9, 3, 3, 2, 12, 2, 3, 1, 10, 4, 11, 8, 10, 1, 12, 2, 1, 1, 11, 1, 1, 7, 8, 3, 5, 6, 0]",10,10.0,Unknown,,
45,ubo50,5,5,"[0, 8, 3, 3, 5, 1, 11, 2, 5, 1, 10, 1, 4, 1, 6, 5, 3, 1, 11, 1, 4, 3, 5, 7, 5, 6, 3, 4, 6, 10, 3, 6, 1, 9, 5, 9, 7, 9, 1, 9, 6, 1, 1, 9, 1, 1, 6, 9, 6, 3, 5, 0]",10,10.0,Unknown,,
46,ubo50,5,6,"[0, 8, 3, 2, 6, 1, 6, 4, 5, 1, 8, 1, 4, 1, 4, 9, 3, 1, 10, 1, 4, 3, 8, 4, 2, 7, 4, 3, 3, 12, 1, 3, 1, 8, 4, 10, 6, 12, 1, 12, 2, 1, 1, 9, 1, 1, 5, 5, 6, 6, 4, 0]",10,10.0,Unknown,,
47,ubo50,5,7,"[0, 8, 7, 3, 9, 1, 9, 2, 3, 1, 6, 1, 6, 1, 4, 9, 4, 1, 11, 1, 4, 6, 8, 7, 2, 6, 5, 4, 6, 11, 1, 5, 1, 9, 2, 11, 7, 7, 2, 8, 2, 1, 1, 11, 1, 1, 5, 9, 3, 6, 5, 0]",10,10.0,Unknown,,
48,ubo50,5,8,"[0, 6, 5, 3, 5, 1, 8, 2, 3, 1, 8, 1, 5, 1, 7, 8, 3, 2, 11, 1, 2, 4, 7, 7, 3, 8, 5, 3, 3, 7, 2, 3, 1, 11, 4, 11, 9, 10, 1, 8, 5, 1, 1, 7, 1, 1, 8, 5, 2, 6, 4, 0]",10,10.0,Unknown,,
49,ubo50,5,9,"[0, 9, 4, 2, 6, 1, 8, 3, 7, 1, 11, 1, 2, 2, 3, 9, 5, 2, 11, 1, 3, 3, 9, 7, 2, 8, 3, 4, 5, 12, 1, 4, 1, 6, 5, 11, 7, 8, 1, 12, 5, 1, 1, 8, 1, 1, 6, 7, 2, 5, 2, 0]",10,10.0,Unknown,,
50,ubo50,6,0,"[0, 3, 8, 9, 5, 1, 4, 9, 2, 6, 5, 6, 1, 7, 7, 7, 2, 3, 11, 4, 1, 7, 6, 3, 8, 1, 7, 10, 1, 2, 7, 4, 1, 2, 11, 5, 4, 11, 5, 7, 6, 2, 2, 5, 1, 2, 9, 6, 5, 1, 1, 0]",10,0.58,Optimal,0.0,202.0
51,ubo50,6,1,"[0, 5, 8, 6, 6, 1, 6, 10, 1, 7, 8, 9, 3, 7, 6, 8, 3, 3, 6, 2, 2, 6, 4, 2, 4, 1, 6, 9, 1, 2, 11, 7, 1, 5, 11, 5, 6, 6, 4, 8, 8, 5, 2, 6, 2, 2, 10, 6, 4, 1, 2, 0]",10,0.79,Optimal,0.0,208.0
52,ubo50,6,2,"[0, 5, 6, 6, 8, 1, 3, 6, 2, 11, 9, 7, 1, 6, 11, 8, 5, 2, 6, 5, 1, 7, 6, 3, 8, 1, 9, 7, 1, 1, 10, 5, 1, 2, 11, 6, 7, 7, 5, 6, 8, 2, 1, 5, 1, 2, 10, 5, 4, 3, 2, 0]",10,0.68,Optimal,0.0,204.0
53,ubo50,6,3,"[0, 3, 7, 9, 9, 1, 5, 8, 3, 6, 6, 7, 3, 5, 6, 6, 4, 1, 12, 2, 1, 5, 4, 2, 8, 1, 7, 6, 1, 2, 11, 3, 1, 3, 11, 4, 4, 9, 5, 7, 11, 2, 1, 8, 1, 2, 6, 7, 4, 2, 1, 0]",10,0.62,Optimal,0.0,185.0
54,ubo50,6,4,"[0, 5, 9, 5, 5, 1, 6, 7, 2, 11, 5, 5, 1, 5, 11, 8, 2, 3, 12, 4, 1, 7, 5, 2, 5, 1, 7, 10, 1, 2, 6, 3, 1, 6, 8, 8, 5, 6, 7, 6, 6, 2, 2, 7, 2, 2, 6, 8, 7, 1, 2, 0]",10,0.62,Optimal,0.0,198.0
55,ubo50,6,5,"[0, 4, 9, 9, 8, 1, 6, 9, 3, 9, 8, 9, 3, 7, 10, 5, 5, 1, 9, 3, 1, 5, 2, 3, 6, 1, 7, 6, 1, 1, 7, 7, 1, 2, 10, 8, 4, 9, 5, 10, 7, 4, 2, 6, 1, 1, 6, 6, 8, 2, 1, 0]",10,1.42,Optimal,0.0,194.0
56,ubo50,6,6,"[0, 2, 5, 8, 6, 1, 3, 10, 3, 9, 9, 9, 1, 3, 6, 9, 4, 2, 7, 3, 1, 5, 4, 2, 6, 1, 9, 11, 1, 1, 9, 7, 1, 6, 6, 7, 5, 10, 7, 10, 8, 4, 2, 5, 2, 2, 8, 5, 7, 3, 1, 0]",10,1.03,Optimal,0.0,195.0
57,ubo50,6,7,"[0, 3, 6, 9, 6, 1, 6, 9, 2, 8, 5, 7, 1, 3, 8, 9, 5, 3, 10, 5, 1, 7, 2, 2, 8, 1, 7, 8, 1, 1, 7, 5, 1, 3, 7, 5, 3, 11, 8, 10, 8, 4, 2, 6, 1, 1, 6, 7, 6, 1, 2, 0]",10,0.64,Optimal,0.0,197.0
58,ubo50,6,8,"[0, 5, 6, 6, 7, 1, 7, 11, 3, 6, 8, 5, 1, 5, 9, 6, 3, 1, 10, 2, 1, 5, 5, 3, 4, 1, 6, 6, 1, 2, 11, 5, 1, 4, 10, 7, 5, 8, 6, 6, 11, 4, 2, 5, 1, 2, 7, 4, 6, 3, 1, 0]",10,0.34,Optimal,0.0,192.0
59,ubo50,6,9,"[0, 2, 9, 8, 8, 1, 6, 6, 3, 9, 6, 7, 1, 4, 10, 7, 5, 1, 11, 2, 1, 6, 3, 3, 4, 1, 8, 11, 1, 2, 8, 3, 1, 2, 6, 4, 5, 10, 4, 10, 7, 4, 2, 7, 1, 2, 9, 5, 5, 3, 1, 0]",10,0.53,Optimal,0.0,201.0
60,ubo50,7,0,"[0, 5, 10, 1, 2, 6, 2, 2, 1, 3, 10, 11, 10, 6, 7, 10, 5, 2, 5, 9, 7, 9, 7, 6, 7, 1, 3, 5, 1, 4, 6, 2, 1, 11, 1, 4, 2, 7, 6, 10, 2, 3, 1, 6, 1, 8, 2, 1, 3, 8, 6, 0]",10,0.0,Infeasible,,
61,ubo50,7,1,"[0, 3, 9, 1, 1, 6, 2, 6, 1, 2, 6, 11, 9, 6, 7, 6, 7, 3, 4, 7, 6, 5, 6, 5, 11, 1, 6, 8, 1, 3, 6, 3, 1, 6, 1, 2, 3, 8, 7, 9, 1, 5, 1, 3, 1, 6, 2, 2, 2, 8, 5, 0]",10,3.64,Optimal,0.0,144.0
62,ubo50,7,2,"[0, 2, 11, 2, 1, 9, 2, 4, 1, 5, 11, 9, 11, 5, 8, 10, 6, 2, 6, 9, 6, 5, 9, 4, 6, 1, 4, 9, 1, 3, 6, 1, 1, 8, 1, 2, 1, 6, 10, 7, 3, 7, 2, 3, 1, 8, 2, 3, 1, 9, 7, 0]",10,3.73,Optimal,0.0,156.0
63,ubo50,7,3,"[0, 4, 6, 2, 1, 7, 2, 2, 1, 5, 11, 7, 8, 9, 5, 12, 4, 4, 3, 9, 7, 5, 5, 3, 11, 1, 2, 6, 1, 5, 6, 2, 1, 11, 1, 2, 1, 9, 11, 6, 1, 6, 2, 5, 1, 11, 2, 1, 2, 5, 5, 0]",10,0.0,Infeasible,,
64,ubo50,7,4,"[0, 5, 7, 2, 2, 5, 1, 2, 1, 4, 11, 9, 10, 7, 5, 11, 6, 5, 3, 7, 9, 8, 5, 2, 11, 1, 6, 7, 1, 5, 9, 3, 1, 8, 1, 2, 2, 9, 6, 6, 1, 5, 2, 4, 1, 6, 1, 1, 2, 7, 9, 0]",10,8.16,Optimal,0.0,145.0
65,ubo50,7,5,"[0, 6, 9, 1, 2, 8, 2, 4, 2, 4, 9, 11, 10, 8, 7, 10, 7, 2, 5, 8, 5, 8, 6, 2, 8, 1, 4, 7, 1, 2, 7, 3, 1, 7, 1, 2, 1, 10, 10, 12, 2, 6, 2, 7, 1, 7, 3, 2, 3, 6, 5, 0]",10,10.0,Feasible,0.196203,158.0
66,ubo50,7,6,"[0, 2, 8, 1, 1, 6, 1, 2, 1, 5, 6, 9, 7, 5, 9, 9, 5, 5, 6, 9, 8, 5, 5, 2, 10, 1, 3, 9, 1, 3, 7, 2, 1, 8, 1, 4, 2, 10, 11, 12, 3, 7, 1, 3, 1, 9, 3, 1, 2, 8, 9, 0]",10,0.0,Infeasible,,
67,ubo50,7,7,"[0, 4, 9, 1, 2, 7, 2, 5, 1, 2, 11, 7, 10, 6, 8, 9, 4, 4, 2, 7, 9, 5, 7, 6, 9, 1, 6, 8, 1, 5, 5, 2, 1, 11, 1, 2, 3, 8, 8, 10, 2, 5, 2, 4, 1, 7, 2, 1, 2, 9, 9, 0]",10,0.0,Infeasible,,
68,ubo50,7,8,"[0, 4, 8, 2, 2, 9, 1, 2, 1, 5, 8, 10, 7, 8, 6, 7, 5, 3, 6, 5, 8, 5, 9, 4, 9, 1, 3, 6, 1, 2, 9, 1, 1, 8, 1, 3, 3, 9, 6, 7, 1, 5, 1, 7, 1, 9, 3, 3, 3, 5, 7, 0]",10,10.0,Feasible,0.203822,157.0
69,ubo50,7,9,"[0, 2, 10, 2, 2, 5, 1, 5, 1, 4, 6, 10, 9, 8, 8, 6, 6, 3, 4, 5, 6, 9, 7, 5, 10, 1, 6, 7, 1, 4, 6, 3, 1, 11, 1, 2, 2, 9, 11, 9, 3, 3, 1, 3, 1, 6, 1, 3, 3, 9, 5, 0]",10,0.0,Infeasible,,
70,ubo50,8,0,"[0, 1, 6, 6, 4, 6, 5, 2, 5, 3, 10, 2, 9, 3, 1, 3, 3, 10, 4, 1, 8, 1, 4, 1, 5, 7, 1, 5, 7, 1, 5, 1, 1, 11, 3, 7, 1, 2, 3, 3, 2, 6, 1, 5, 4, 3, 1, 2, 5, 8, 3, 0]",10,7.64,Optimal,0.0,147.0
71,ubo50,8,1,"[0, 1, 3, 5, 5, 6, 5, 6, 5, 3, 9, 1, 7, 1, 1, 2, 2, 9, 3, 1, 5, 1, 3, 2, 5, 5, 1, 5, 6, 1, 6, 1, 2, 11, 2, 9, 1, 2, 2, 5, 1, 6, 1, 6, 6, 4, 1, 1, 4, 6, 2, 0]",10,7.63,Optimal,0.0,143.0
72,ubo50,8,2,"[0, 1, 4, 3, 7, 5, 2, 6, 7, 6, 9, 2, 8, 2, 1, 2, 1, 9, 6, 1, 9, 2, 6, 2, 3, 7, 1, 6, 6, 1, 7, 1, 2, 10, 3, 7, 1, 1, 3, 6, 1, 6, 1, 5, 8, 4, 1, 1, 4, 9, 3, 0]",10,10.0,Unknown,,
73,ubo50,8,3,"[0, 1, 5, 6, 8, 7, 4, 2, 6, 4, 8, 1, 6, 3, 1, 2, 3, 6, 3, 1, 6, 2, 6, 1, 3, 3, 1, 5, 11, 1, 5, 1, 2, 9, 3, 7, 1, 3, 2, 6, 1, 9, 3, 4, 7, 3, 1, 2, 4, 11, 6, 0]",10,10.0,Unknown,,
