instance_name,method,test_sample_id,obj,obj_pi,rel_regret
j10_6,STNU,40,inf,inf,0
j10_6,STNU,41,inf,inf,0
j10_6,STNU,42,inf,inf,0
j10_6,STNU,43,inf,inf,0
j10_6,STNU,44,inf,inf,0
j10_6,STNU,45,inf,34,100
j10_6,STNU,46,inf,inf,0
j10_6,STNU,47,inf,inf,0
j10_6,STNU,48,inf,inf,0
j10_6,STNU,49,inf,inf,0
j10_7,STNU,0,inf,40,100
j10_7,STNU,1,inf,46,100
j10_7,STNU,2,inf,43,100
j10_7,STNU,3,inf,41,100
j10_7,STNU,4,inf,46,100
j10_7,STNU,5,inf,40,100
j10_7,STNU,6,inf,41,100
j10_7,STNU,7,inf,43,100
j10_7,STNU,8,inf,45,100
j10_7,STNU,9,inf,41,100
j10_7,STNU,10,inf,40,100
j10_7,STNU,11,inf,41,100
j10_7,STNU,12,inf,44,100
j10_7,STNU,13,inf,40,100
j10_7,STNU,14,inf,40,100
j10_7,STNU,15,inf,41,100
j10_7,STNU,16,inf,41,100
j10_7,STNU,17,inf,40,100
j10_7,STNU,18,inf,40,100
j10_7,STNU,19,inf,45,100
j10_7,STNU,20,inf,44,100
j10_7,STNU,21,inf,45,100
j10_7,STNU,22,inf,45,100
j10_7,STNU,23,inf,43,100
j10_7,STNU,24,inf,45,100
j10_7,STNU,25,inf,41,100
j10_7,STNU,26,inf,42,100
j10_7,STNU,27,inf,40,100
j10_7,STNU,28,inf,45,100
j10_7,STNU,29,inf,45,100
j10_7,STNU,30,inf,43,100
j10_7,STNU,31,inf,42,100
j10_7,STNU,32,inf,41,100
j10_7,STNU,33,inf,44,100
j10_7,STNU,34,inf,44,100
j10_7,STNU,35,inf,42,100
j10_7,STNU,36,inf,42,100
j10_7,STNU,37,inf,42,100
j10_7,STNU,38,inf,40,100
j10_7,STNU,39,inf,40,100
j10_7,STNU,40,inf,44,100
j10_7,STNU,41,inf,43,100
j10_7,STNU,42,inf,42,100
j10_7,STNU,43,inf,41,100
j10_7,STNU,44,inf,45,100
j10_7,STNU,45,inf,40,100
j10_7,STNU,46,inf,42,100
j10_7,STNU,47,inf,41,100
j10_7,STNU,48,inf,40,100
j10_7,STNU,49,inf,43,100
j10_8,STNU,0,inf,42,100
j10_8,STNU,1,inf,40,100
j10_8,STNU,2,inf,35,100
j10_8,STNU,3,inf,38,100
j10_8,STNU,4,inf,40,100
j10_8,STNU,5,inf,38,100
j10_8,STNU,6,inf,41,100
j10_8,STNU,7,inf,40,100
j10_8,STNU,8,inf,38,100
j10_8,STNU,9,inf,38,100
j10_8,STNU,10,inf,35,100
j10_8,STNU,11,inf,40,100
j10_8,STNU,12,inf,35,100
j10_8,STNU,13,inf,40,100
j10_8,STNU,14,inf,42,100
j10_8,STNU,15,inf,40,100
j10_8,STNU,16,inf,39,100
j10_8,STNU,17,inf,39,100
j10_8,STNU,18,inf,36,100
j10_8,STNU,19,inf,41,100
j10_8,STNU,20,inf,42,100
j10_8,STNU,21,inf,37,100
j10_8,STNU,22,inf,35,100
j10_8,STNU,23,inf,41,100
j10_8,STNU,24,inf,38,100
j10_8,STNU,25,inf,41,100
j10_8,STNU,26,inf,41,100
j10_8,STNU,27,inf,37,100
j10_8,STNU,28,inf,35,100
j10_8,STNU,29,inf,42,100
j10_8,STNU,30,inf,41,100
j10_8,STNU,31,inf,40,100
j10_8,STNU,32,inf,35,100
j10_8,STNU,33,inf,41,100
j10_8,STNU,34,inf,39,100
j10_8,STNU,35,inf,38,100
j10_8,STNU,36,inf,38,100
j10_8,STNU,37,inf,39,100
j10_8,STNU,38,inf,39,100
j10_8,STNU,39,inf,36,100
j10_8,STNU,40,inf,40,100
j10_8,STNU,41,inf,38,100
j10_8,STNU,42,inf,42,100
j10_8,STNU,43,inf,40,100
j10_8,STNU,44,inf,38,100
j10_8,STNU,45,inf,38,100
j10_8,STNU,46,inf,37,100
j10_8,STNU,47,inf,41,100
j10_8,STNU,48,inf,36,100
j10_8,STNU,49,inf,38,100
j10_9,STNU,0,49.0,44,11.363636363636363
j10_9,STNU,1,44.0,42,4.761904761904762
j10_9,STNU,2,47.0,38,23.68421052631579
j10_9,STNU,3,48.0,37,29.72972972972973
j10_9,STNU,4,51.0,42,21.428571428571427
j10_9,STNU,5,43.0,39,10.256410256410257
j10_9,STNU,6,46.0,42,9.523809523809524
j10_9,STNU,7,45.0,42,7.142857142857143
j10_9,STNU,8,46.0,40,15.0
j10_9,STNU,9,51.0,45,13.333333333333334
j10_9,STNU,10,48.0,43,11.627906976744185
j10_9,STNU,11,45.0,40,12.5
j10_9,STNU,12,44.0,40,10.0
j10_9,STNU,13,47.0,40,17.5
j10_9,STNU,14,45.0,42,7.142857142857143
j10_9,STNU,15,48.0,39,23.076923076923077
j10_9,STNU,16,43.0,40,7.5
j10_9,STNU,17,47.0,42,11.904761904761905
j10_9,STNU,18,42.0,37,13.513513513513514
j10_9,STNU,19,46.0,39,17.94871794871795
j10_9,STNU,20,44.0,41,7.317073170731708
j10_9,STNU,21,49.0,43,13.953488372093023
j10_9,STNU,22,48.0,46,4.3478260869565215
j10_9,STNU,23,48.0,43,11.627906976744185
j10_9,STNU,24,50.0,43,16.27906976744186
j10_9,STNU,25,48.0,44,9.090909090909092
j10_9,STNU,26,50.0,42,19.047619047619047
j10_9,STNU,27,49.0,39,25.641025641025642
j10_9,STNU,28,49.0,42,16.666666666666668
j10_9,STNU,29,45.0,42,7.142857142857143
j10_9,STNU,30,48.0,46,4.3478260869565215
j10_9,STNU,31,46.0,41,12.195121951219512
j10_9,STNU,32,50.0,43,16.27906976744186
j10_9,STNU,33,49.0,41,19.51219512195122
j10_9,STNU,34,51.0,44,15.909090909090908
j10_9,STNU,35,49.0,42,16.666666666666668
j10_9,STNU,36,50.0,42,19.047619047619047
j10_9,STNU,37,48.0,45,6.666666666666667
j10_9,STNU,38,47.0,41,14.634146341463415
j10_9,STNU,39,45.0,40,12.5
j10_9,STNU,40,50.0,44,13.636363636363637
j10_9,STNU,41,48.0,42,14.285714285714286
j10_9,STNU,42,47.0,46,2.1739130434782608
j10_9,STNU,43,48.0,39,23.076923076923077
j10_9,STNU,44,47.0,42,11.904761904761905
j10_9,STNU,45,47.0,44,6.818181818181818
j10_9,STNU,46,50.0,44,13.636363636363637
j10_9,STNU,47,47.0,38,23.68421052631579
j10_9,STNU,48,49.0,39,25.641025641025642
j10_9,STNU,49,45.0,40,12.5
j10_10,STNU,0,38.0,35,8.571428571428571
j10_10,STNU,1,36.0,33,9.090909090909092
j10_10,STNU,2,34.0,32,6.25
j10_10,STNU,3,33.0,29,13.793103448275861
j10_10,STNU,4,37.0,33,12.121212121212121
j10_10,STNU,5,38.0,33,15.151515151515152
j10_10,STNU,6,32.0,31,3.225806451612903
j10_10,STNU,7,35.0,32,9.375
j10_10,STNU,8,36.0,33,9.090909090909092
j10_10,STNU,9,40.0,38,5.2631578947368425
j10_10,STNU,10,34.0,30,13.333333333333334
j10_10,STNU,11,30.0,27,11.11111111111111
j10_10,STNU,12,36.0,33,9.090909090909092
j10_10,STNU,13,32.0,30,6.666666666666667
j10_10,STNU,14,33.0,31,6.451612903225806
j10_10,STNU,15,34.0,31,9.67741935483871
j10_10,STNU,16,32.0,28,14.285714285714286
j10_10,STNU,17,30.0,28,7.142857142857143
j10_10,STNU,18,33.0,30,10.0
j10_10,STNU,19,34.0,32,6.25
j10_10,STNU,20,35.0,31,12.903225806451612
j10_10,STNU,21,29.0,25,16.0
j10_10,STNU,22,36.0,34,5.882352941176471
j10_10,STNU,23,37.0,31,19.35483870967742
j10_10,STNU,24,34.0,32,6.25
j10_10,STNU,25,36.0,32,12.5
j10_10,STNU,26,31.0,29,6.896551724137931
j10_10,STNU,27,31.0,26,19.23076923076923
j10_10,STNU,28,32.0,27,18.51851851851852
j10_10,STNU,29,36.0,30,20.0
j10_10,STNU,30,39.0,36,8.333333333333334
j10_10,STNU,31,33.0,33,0.0
j10_10,STNU,32,38.0,34,11.764705882352942
j10_10,STNU,33,36.0,33,9.090909090909092
j10_10,STNU,34,33.0,32,3.125
j10_10,STNU,35,35.0,31,12.903225806451612
j10_10,STNU,36,34.0,30,13.333333333333334
j10_10,STNU,37,35.0,34,2.9411764705882355
j10_10,STNU,38,33.0,30,10.0
j10_10,STNU,39,31.0,28,10.714285714285714
j10_10,STNU,40,36.0,33,9.090909090909092
j10_10,STNU,41,31.0,29,6.896551724137931
j10_10,STNU,42,38.0,34,11.764705882352942
j10_10,STNU,43,35.0,31,12.903225806451612
j10_10,STNU,44,38.0,35,8.571428571428571
j10_10,STNU,45,35.0,32,9.375
j10_10,STNU,46,35.0,32,9.375
j10_10,STNU,47,31.0,29,6.896551724137931
j10_10,STNU,48,33.0,29,13.793103448275861
j10_10,STNU,49,35.0,31,12.903225806451612
j10_11,STNU,0,inf,36,100
j10_11,STNU,1,inf,26,100
j10_11,STNU,2,inf,26,100
j10_11,STNU,3,inf,26,100
j10_11,STNU,4,inf,28,100
j10_11,STNU,5,inf,28,100
j10_11,STNU,6,inf,25,100
j10_11,STNU,7,inf,25,100
j10_11,STNU,8,inf,26,100
j10_11,STNU,9,inf,24,100
j10_11,STNU,10,inf,25,100
j10_11,STNU,11,inf,27,100
j10_11,STNU,12,inf,26,100
j10_11,STNU,13,inf,29,100
j10_11,STNU,14,inf,26,100
j10_11,STNU,15,inf,24,100
j10_11,STNU,16,inf,29,100
j10_11,STNU,17,inf,24,100
j10_11,STNU,18,inf,24,100
j10_11,STNU,19,inf,24,100
j10_11,STNU,20,inf,26,100
j10_11,STNU,21,inf,34,100
j10_11,STNU,22,inf,26,100
j10_11,STNU,23,inf,31,100
j10_11,STNU,24,inf,28,100
j10_11,STNU,25,inf,28,100
j10_11,STNU,26,inf,34,100
j10_11,STNU,27,inf,30,100
j10_11,STNU,28,inf,28,100
j10_11,STNU,29,inf,27,100
j10_11,STNU,30,inf,27,100
j10_11,STNU,31,inf,29,100
j10_11,STNU,32,inf,34,100
j10_11,STNU,33,inf,27,100
j10_11,STNU,34,inf,26,100
j10_11,STNU,35,inf,26,100
j10_11,STNU,36,inf,27,100
j10_11,STNU,37,inf,24,100
j10_11,STNU,38,inf,36,100
j10_11,STNU,39,inf,33,100
j10_11,STNU,40,inf,33,100
j10_11,STNU,41,inf,28,100
j10_11,STNU,42,inf,36,100
j10_11,STNU,43,inf,28,100
j10_11,STNU,44,inf,28,100
j10_11,STNU,45,inf,29,100
j10_11,STNU,46,inf,26,100
j10_11,STNU,47,inf,26,100
j10_11,STNU,48,inf,34,100
j10_11,STNU,49,inf,25,100
j10_12,STNU,0,inf,inf,0
j10_12,STNU,1,inf,inf,0
j10_12,STNU,2,inf,inf,0
j10_12,STNU,3,inf,inf,0
j10_12,STNU,4,inf,inf,0
j10_12,STNU,5,inf,inf,0
j10_12,STNU,6,inf,inf,0
j10_12,STNU,7,inf,inf,0
j10_12,STNU,8,inf,inf,0
j10_12,STNU,9,inf,inf,0
j10_12,STNU,10,inf,inf,0
j10_12,STNU,11,inf,inf,0
j10_12,STNU,12,inf,inf,0
j10_12,STNU,13,inf,inf,0
j10_12,STNU,14,inf,inf,0
j10_12,STNU,15,inf,inf,0
j10_12,STNU,16,inf,inf,0
j10_12,STNU,17,inf,inf,0
j10_12,STNU,18,inf,inf,0
j10_12,STNU,19,inf,inf,0
j10_12,STNU,20,inf,inf,0
j10_12,STNU,21,inf,inf,0
j10_12,STNU,22,inf,inf,0
j10_12,STNU,23,inf,inf,0
j10_12,STNU,24,inf,inf,0
j10_12,STNU,25,inf,inf,0
j10_12,STNU,26,inf,inf,0
j10_12,STNU,27,inf,inf,0
j10_12,STNU,28,inf,inf,0
j10_12,STNU,29,inf,inf,0
j10_12,STNU,30,inf,inf,0
j10_12,STNU,31,inf,inf,0
j10_12,STNU,32,inf,inf,0
j10_12,STNU,33,inf,inf,0
j10_12,STNU,34,inf,inf,0
j10_12,STNU,35,inf,inf,0
j10_12,STNU,36,inf,inf,0
j10_12,STNU,37,inf,inf,0
j10_12,STNU,38,inf,inf,0
j10_12,STNU,39,inf,inf,0
j10_12,STNU,40,inf,inf,0
j10_12,STNU,41,inf,inf,0
j10_12,STNU,42,inf,inf,0
j10_12,STNU,43,inf,inf,0
j10_12,STNU,44,inf,inf,0
j10_12,STNU,45,inf,inf,0
j10_12,STNU,46,inf,inf,0
j10_12,STNU,47,inf,inf,0
j10_12,STNU,48,inf,inf,0
j10_12,STNU,49,inf,inf,0
j10_13,STNU,0,inf,37,100
j10_13,STNU,1,inf,38,100
j10_13,STNU,2,inf,38,100
j10_13,STNU,3,inf,40,100
j10_13,STNU,4,inf,41,100
j10_13,STNU,5,inf,36,100
j10_13,STNU,6,inf,39,100
j10_13,STNU,7,inf,39,100
j10_13,STNU,8,inf,41,100
j10_13,STNU,9,inf,40,100
j10_13,STNU,10,inf,37,100
j10_13,STNU,11,inf,38,100
j10_13,STNU,12,inf,40,100
j10_13,STNU,13,inf,37,100
j10_13,STNU,14,inf,35,100
j10_13,STNU,15,inf,38,100
j10_13,STNU,16,inf,38,100
j10_13,STNU,17,inf,36,100
j10_13,STNU,18,inf,39,100
j10_13,STNU,19,inf,38,100
j10_13,STNU,20,inf,39,100
j10_13,STNU,21,inf,36,100
j10_13,STNU,22,inf,40,100
j10_13,STNU,23,inf,41,100
j10_13,STNU,24,inf,40,100
j10_13,STNU,25,inf,38,100
j10_13,STNU,26,inf,40,100
j10_13,STNU,27,inf,36,100
j10_13,STNU,28,inf,38,100
j10_13,STNU,29,inf,40,100
j10_13,STNU,30,inf,42,100
j10_13,STNU,31,inf,38,100
j10_13,STNU,32,inf,41,100
j10_13,STNU,33,inf,35,100
j10_13,STNU,34,inf,38,100
j10_13,STNU,35,inf,38,100
j10_13,STNU,36,inf,36,100
j10_13,STNU,37,inf,35,100
j10_13,STNU,38,inf,38,100
j10_13,STNU,39,inf,38,100
j10_13,STNU,40,inf,34,100
j10_13,STNU,41,inf,38,100
j10_13,STNU,42,inf,38,100
j10_13,STNU,43,inf,36,100
j10_13,STNU,44,inf,36,100
j10_13,STNU,45,inf,36,100
j10_13,STNU,46,inf,34,100
j10_13,STNU,47,inf,36,100
j10_13,STNU,48,inf,35,100
j10_13,STNU,49,inf,37,100
j10_14,STNU,0,inf,inf,0
j10_14,STNU,1,inf,31,100
j10_14,STNU,2,inf,31,100
j10_14,STNU,3,inf,33,100
j10_14,STNU,4,inf,inf,0
j10_14,STNU,5,inf,31,100
j10_14,STNU,6,inf,31,100
j10_14,STNU,7,inf,32,100
j10_14,STNU,8,inf,inf,0
j10_14,STNU,9,inf,33,100
j10_14,STNU,10,inf,31,100
j10_14,STNU,11,inf,inf,0
j10_14,STNU,12,inf,33,100
j10_14,STNU,13,inf,31,100
j10_14,STNU,14,inf,31,100
j10_14,STNU,15,inf,33,100
j10_14,STNU,16,inf,32,100
j10_14,STNU,17,inf,33,100
j10_14,STNU,18,inf,31,100
j10_14,STNU,19,inf,inf,0
j10_14,STNU,20,inf,inf,0
j10_14,STNU,21,inf,32,100
j10_14,STNU,22,inf,33,100
j10_14,STNU,23,inf,31,100
j10_14,STNU,24,inf,31,100
j10_14,STNU,25,inf,inf,0
j10_14,STNU,26,inf,33,100
j10_14,STNU,27,inf,inf,0
j10_14,STNU,28,inf,inf,0
j10_14,STNU,29,inf,inf,0
j10_14,STNU,30,inf,inf,0
j10_14,STNU,31,inf,inf,0
j10_14,STNU,32,inf,31,100
j10_14,STNU,33,inf,33,100
j10_14,STNU,34,inf,31,100
j10_14,STNU,35,inf,31,100
j10_14,STNU,36,inf,31,100
j10_14,STNU,37,inf,31,100
j10_14,STNU,38,inf,inf,0
j10_14,STNU,39,inf,31,100
j10_14,STNU,40,inf,inf,0
j10_14,STNU,41,inf,32,100
j10_14,STNU,42,inf,31,100
j10_14,STNU,43,inf,33,100
j10_14,STNU,44,inf,32,100
j10_14,STNU,45,inf,inf,0
j10_14,STNU,46,inf,33,100
j10_14,STNU,47,inf,inf,0
j10_14,STNU,48,inf,31,100
j10_14,STNU,49,inf,inf,0
j10_15,STNU,0,inf,33,100
j10_15,STNU,1,inf,34,100
j10_15,STNU,2,inf,42,100
j10_15,STNU,3,inf,30,100
j10_15,STNU,4,inf,39,100
j10_15,STNU,5,inf,34,100
j10_15,STNU,6,inf,40,100
j10_15,STNU,7,inf,36,100
j10_15,STNU,8,inf,31,100
j10_15,STNU,9,inf,34,100
j10_15,STNU,10,inf,32,100
j10_15,STNU,11,inf,37,100
j10_15,STNU,12,inf,37,100
j10_15,STNU,13,inf,33,100
j10_15,STNU,14,inf,34,100
j10_15,STNU,15,inf,33,100
j10_15,STNU,16,inf,32,100
j10_15,STNU,17,inf,32,100
j10_15,STNU,18,inf,34,100
j10_15,STNU,19,inf,34,100
j10_15,STNU,20,inf,34,100
j10_15,STNU,21,inf,37,100
